Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Sales,Date,Time,Payment,cogs,gross margin percentage,gross income,Rating,Total_Sales,Month,Month_Name,Day_Name
174-64-0215,Cairo,Mandalay,Normal,Male,Sports and travel,69.74,10,34.87,732.27,05-03-2019,17:49:00,Credit card,697.4,4.761904762,34.87,8.9,767.14,3,March,Tuesday
210-74-9613,Giza,Naypyitaw,Normal,Male,Fashion accessories,97.26,4,19.452,408.492,16-03-2019,15:33:00,Ewallet,389.04,4.761904762,19.452,6.8,427.944,3,March,Saturday
299-29-0180,Cairo,Mandalay,Member,Female,Home and lifestyle,52.18,7,18.263,383.523,09-03-2019,10:54:00,Cash,365.26,4.761904762,18.263,9.3,401.786,3,March,Saturday
247-11-2470,Alex,Yangon,Member,Female,Fashion accessories,22.32,4,4.464,93.744,01-03-2019,16:23:00,Credit card,89.28,4.761904762,4.464,4.4,98.208,3,March,Friday
635-28-5728,Alex,Yangon,Normal,Male,Health and beauty,56,3,8.4,176.4,28-02-2019,19:33:00,Ewallet,168,4.761904762,8.4,4.8,184.8,2,February,Thursday
756-49-0168,Alex,Yangon,Member,Male,Fashion accessories,19.7,1,0.985,20.685,08-02-2019,11:39:00,Ewallet,19.7,4.761904762,0.985,9.5,21.67,2,February,Friday
438-23-1242,Cairo,Mandalay,Normal,Male,Electronic accessories,75.88,7,26.558,557.718,24-01-2019,10:38:00,Ewallet,531.16,4.761904762,26.558,8.9,584.276,1,January,Thursday
238-45-6950,Cairo,Mandalay,Member,Male,Food and beverages,53.72,1,2.686,56.406,01-03-2019,20:03:00,Ewallet,53.72,4.761904762,2.686,6.4,59.092,3,March,Friday
607-65-2441,Giza,Naypyitaw,Member,Male,Health and beauty,81.95,10,40.975,860.475,10-03-2019,12:39:00,Credit card,819.5,4.761904762,40.975,6,901.45,3,March,Sunday
386-27-7606,Giza,Naypyitaw,Member,Female,Home and lifestyle,81.2,7,28.42,596.82,23-03-2019,15:59:00,Credit card,568.4,4.761904762,28.42,8.1,625.24,3,March,Saturday
137-63-5492,Giza,Naypyitaw,Normal,Male,Electronic accessories,58.76,10,29.38,616.98,29-01-2019,14:26:00,Ewallet,587.6,4.761904762,29.38,9,646.36,1,January,Tuesday
197-77-7132,Cairo,Mandalay,Member,Male,Electronic accessories,91.56,8,36.624,769.104,12-01-2019,18:22:00,Ewallet,732.48,4.761904762,36.624,6,805.728,1,January,Saturday
805-86-0265,Alex,Yangon,Normal,Male,Home and lifestyle,93.96,9,42.282,887.922,20-03-2019,11:32:00,Cash,845.64,4.761904762,42.282,9.8,930.204,3,March,Wednesday
733-29-1227,Giza,Naypyitaw,Normal,Male,Home and lifestyle,55.61,7,19.4635,408.7335,23-03-2019,12:41:00,Cash,389.27,4.761904762,19.4635,8.5,428.197,3,March,Saturday
451-73-2711,Giza,Naypyitaw,Normal,Male,Food and beverages,84.83,1,4.2415,89.0715,14-01-2019,15:20:00,Ewallet,84.83,4.761904762,4.2415,8.8,93.313,1,January,Monday
373-14-0504,Alex,Yangon,Member,Female,Sports and travel,71.63,2,7.163,150.423,12-02-2019,14:33:00,Ewallet,143.26,4.761904762,7.163,8.8,157.586,2,February,Tuesday
546-80-2899,Alex,Yangon,Member,Male,Home and lifestyle,37.69,2,3.769,79.149,20-02-2019,15:29:00,Ewallet,75.38,4.761904762,3.769,9.5,82.918,2,February,Wednesday
345-68-9016,Giza,Naypyitaw,Member,Female,Sports and travel,31.67,8,12.668,266.028,02-01-2019,16:19:00,Credit card,253.36,4.761904762,12.668,5.6,278.696,1,January,Wednesday
390-17-5806,Giza,Naypyitaw,Member,Female,Food and beverages,38.42,1,1.921,40.341,02-02-2019,16:33:00,Cash,38.42,4.761904762,1.921,8.6,42.262,2,February,Saturday
457-13-1708,Cairo,Mandalay,Member,Male,Fashion accessories,65.23,10,32.615,684.915,08-01-2019,19:07:00,Credit card,652.3,4.761904762,32.615,5.2,717.53,1,January,Tuesday
664-14-2882,Giza,Naypyitaw,Member,Female,Home and lifestyle,10.53,5,2.6325,55.2825,30-01-2019,14:43:00,Credit card,52.65,4.761904762,2.6325,5.8,57.915,1,January,Wednesday
487-79-6868,Cairo,Mandalay,Member,Female,Home and lifestyle,12.29,9,5.5305,116.1405,26-03-2019,19:28:00,Credit card,110.61,4.761904762,5.5305,8,121.671,3,March,Tuesday
314-23-4520,Giza,Naypyitaw,Member,Male,Health and beauty,81.23,7,28.4305,597.0405,15-01-2019,20:44:00,Cash,568.61,4.761904762,28.4305,9,625.471,1,January,Tuesday
210-30-7976,Cairo,Mandalay,Member,Female,Fashion accessories,22.32,4,4.464,93.744,14-03-2019,11:16:00,Ewallet,89.28,4.761904762,4.464,4.1,98.208,3,March,Thursday
585-86-8361,Alex,Yangon,Normal,Female,Food and beverages,27.28,5,6.82,143.22,03-02-2019,10:31:00,Credit card,136.4,4.761904762,6.82,8.6,150.04,2,February,Sunday
807-14-7833,Alex,Yangon,Member,Female,Electronic accessories,17.42,10,8.71,182.91,22-02-2019,12:30:00,Ewallet,174.2,4.761904762,8.71,7,191.62,2,February,Friday
775-72-1988,Cairo,Mandalay,Normal,Male,Home and lifestyle,73.28,5,18.32,384.72,24-01-2019,15:05:00,Ewallet,366.4,4.761904762,18.32,8.4,403.04,1,January,Thursday
288-38-3758,Giza,Naypyitaw,Member,Female,Fashion accessories,84.87,3,12.7305,267.3405,25-01-2019,18:30:00,Ewallet,254.61,4.761904762,12.7305,7.4,280.071,1,January,Friday
652-43-6591,Alex,Yangon,Normal,Female,Fashion accessories,97.29,8,38.916,817.236,09-03-2019,13:18:00,Credit card,778.32,4.761904762,38.916,6.2,856.152,3,March,Saturday
785-96-0615,Cairo,Mandalay,Member,Female,Electronic accessories,35.74,8,14.296,300.216,17-02-2019,15:28:00,Ewallet,285.92,4.761904762,14.296,4.9,314.512,2,February,Sunday
406-46-7107,Alex,Yangon,Normal,Female,Home and lifestyle,96.52,6,28.956,608.076,11-01-2019,11:52:00,Cash,579.12,4.761904762,28.956,4.5,637.032,1,January,Friday
250-17-5703,Alex,Yangon,Member,Male,Food and beverages,18.85,10,9.425,197.925,27-02-2019,18:24:00,Ewallet,188.5,4.761904762,9.425,5.6,207.35,2,February,Wednesday
156-95-3964,Alex,Yangon,Normal,Female,Food and beverages,55.39,4,11.078,232.638,25-03-2019,15:19:00,Ewallet,221.56,4.761904762,11.078,8,243.716,3,March,Monday
842-40-8179,Cairo,Mandalay,Member,Female,Food and beverages,77.2,10,38.6,810.6,11-02-2019,10:38:00,Credit card,772,4.761904762,38.6,5.6,849.2,2,February,Monday
525-09-8450,Cairo,Mandalay,Normal,Male,Electronic accessories,72.13,10,36.065,757.365,31-01-2019,15:12:00,Credit card,721.3,4.761904762,36.065,4.2,793.43,1,January,Thursday
410-67-1709,Alex,Yangon,Member,Female,Fashion accessories,63.88,8,25.552,536.592,20-01-2019,17:48:00,Ewallet,511.04,4.761904762,25.552,9.9,562.144,1,January,Sunday
587-73-4862,Alex,Yangon,Member,Female,Health and beauty,10.69,5,2.6725,56.1225,26-03-2019,11:07:00,Ewallet,53.45,4.761904762,2.6725,7.6,58.795,3,March,Tuesday
787-87-2010,Alex,Yangon,Member,Male,Health and beauty,55.5,4,11.1,233.1,20-01-2019,15:48:00,Credit card,222,4.761904762,11.1,6.6,244.2,1,January,Sunday
593-14-4239,Cairo,Mandalay,Normal,Female,Home and lifestyle,95.46,8,38.184,801.864,05-03-2019,19:40:00,Ewallet,763.68,4.761904762,38.184,4.7,840.048,3,March,Tuesday
801-88-0346,Giza,Naypyitaw,Normal,Female,Fashion accessories,76.06,3,11.409,239.589,05-01-2019,20:30:00,Credit card,228.18,4.761904762,11.409,9.8,250.998,1,January,Saturday
388-76-2555,Cairo,Mandalay,Normal,Male,Sports and travel,13.69,6,4.107,86.247,13-02-2019,13:59:00,Cash,82.14,4.761904762,4.107,6.3,90.354,2,February,Wednesday
711-31-1234,Cairo,Mandalay,Normal,Female,Electronic accessories,95.64,4,19.128,401.688,16-03-2019,18:51:00,Cash,382.56,4.761904762,19.128,7.9,420.816,3,March,Saturday
886-54-6089,Alex,Yangon,Normal,Female,Home and lifestyle,11.43,6,3.429,72.009,15-01-2019,17:24:00,Cash,68.58,4.761904762,3.429,7.7,75.438,1,January,Tuesday
707-32-7409,Cairo,Mandalay,Member,Female,Sports and travel,95.54,4,19.108,401.268,26-02-2019,11:58:00,Ewallet,382.16,4.761904762,19.108,4.5,420.376,2,February,Tuesday
759-98-4285,Giza,Naypyitaw,Member,Female,Health and beauty,85.87,7,30.0545,631.1445,27-02-2019,19:01:00,Credit card,601.09,4.761904762,30.0545,8,661.199,2,February,Wednesday
201-63-8275,Giza,Naypyitaw,Member,Female,Sports and travel,67.99,7,23.7965,499.7265,17-02-2019,16:50:00,Ewallet,475.93,4.761904762,23.7965,5.7,523.523,2,February,Sunday
471-06-8611,Giza,Naypyitaw,Normal,Female,Food and beverages,52.42,1,2.621,55.041,06-02-2019,10:22:00,Credit card,52.42,4.761904762,2.621,6.3,57.662,2,February,Wednesday
200-16-5952,Giza,Naypyitaw,Member,Male,Food and beverages,65.65,2,6.565,137.865,17-01-2019,16:46:00,Cash,131.3,4.761904762,6.565,6,144.43,1,January,Thursday
120-54-2248,Cairo,Mandalay,Normal,Female,Food and beverages,28.86,5,7.215,151.515,22-01-2019,18:08:00,Credit card,144.3,4.761904762,7.215,8,158.73,1,January,Tuesday
102-77-2261,Giza,Naypyitaw,Member,Male,Health and beauty,65.31,7,22.8585,480.0285,05-03-2019,18:02:00,Credit card,457.17,4.761904762,22.8585,4.2,502.887,3,March,Tuesday
875-31-8302,Cairo,Mandalay,Normal,Male,Sports and travel,93.38,1,4.669,98.049,03-01-2019,13:07:00,Cash,93.38,4.761904762,4.669,9.6,102.718,1,January,Thursday
102-06-2002,Giza,Naypyitaw,Member,Male,Sports and travel,25.25,5,6.3125,132.5625,20-03-2019,17:52:00,Cash,126.25,4.761904762,6.3125,6.1,138.875,3,March,Wednesday
457-94-0464,Cairo,Mandalay,Member,Male,Electronic accessories,87.87,9,39.5415,830.3715,31-01-2019,20:32:00,Ewallet,790.83,4.761904762,39.5415,5.6,869.913,1,January,Thursday
629-42-4133,Giza,Naypyitaw,Normal,Male,Health and beauty,21.8,8,8.72,183.12,19-02-2019,19:24:00,Cash,174.4,4.761904762,8.72,8.3,191.84,2,February,Tuesday
534-53-3526,Alex,Yangon,Normal,Female,Sports and travel,94.76,4,18.952,397.992,11-02-2019,16:06:00,Ewallet,379.04,4.761904762,18.952,7.8,416.944,2,February,Monday
307-04-2070,Alex,Yangon,Member,Female,Fashion accessories,30.62,1,1.531,32.151,05-02-2019,14:14:00,Credit card,30.62,4.761904762,1.531,4.1,33.682,2,February,Tuesday
468-99-7231,Giza,Naypyitaw,Normal,Female,Home and lifestyle,44.01,8,17.604,369.684,03-03-2019,17:36:00,Cash,352.08,4.761904762,17.604,8.8,387.288,3,March,Sunday
516-77-6464,Giza,Naypyitaw,Member,Female,Health and beauty,10.16,5,2.54,53.34,24-02-2019,13:08:00,Ewallet,50.8,4.761904762,2.54,4.1,55.88,2,February,Sunday
404-91-5964,Alex,Yangon,Normal,Male,Electronic accessories,74.58,7,26.103,548.163,04-02-2019,16:09:00,Credit card,522.06,4.761904762,26.103,9,574.266,2,February,Monday
886-77-9084,Giza,Naypyitaw,Normal,Male,Electronic accessories,71.89,8,28.756,603.876,19-02-2019,11:33:00,Ewallet,575.12,4.761904762,28.756,5.5,632.632,2,February,Tuesday
790-38-4466,Giza,Naypyitaw,Normal,Female,Health and beauty,10.99,5,2.7475,57.6975,23-01-2019,10:18:00,Credit card,54.95,4.761904762,2.7475,9.3,60.445,1,January,Wednesday
704-10-4056,Giza,Naypyitaw,Member,Male,Health and beauty,60.47,3,9.0705,190.4805,14-01-2019,10:55:00,Credit card,181.41,4.761904762,9.0705,5.6,199.551,1,January,Monday
497-37-6538,Alex,Yangon,Normal,Male,Sports and travel,58.91,7,20.6185,432.9885,17-01-2019,15:15:00,Ewallet,412.37,4.761904762,20.6185,9.7,453.607,1,January,Thursday
651-96-5970,Alex,Yangon,Normal,Male,Fashion accessories,46.41,1,2.3205,48.7305,03-03-2019,20:06:00,Credit card,46.41,4.761904762,2.3205,4,51.051,3,March,Sunday
400-80-4065,Giza,Naypyitaw,Member,Male,Health and beauty,68.55,4,13.71,287.91,15-02-2019,20:21:00,Credit card,274.2,4.761904762,13.71,9.2,301.62,2,February,Friday
744-16-7898,Cairo,Mandalay,Normal,Female,Home and lifestyle,97.37,10,48.685,1022.385,15-01-2019,13:48:00,Credit card,973.7,4.761904762,48.685,4.9,1071.07,1,January,Tuesday
263-12-5321,Alex,Yangon,Member,Male,Electronic accessories,92.6,7,32.41,680.61,27-02-2019,12:52:00,Credit card,648.2,4.761904762,32.41,9.3,713.02,2,February,Wednesday
702-72-0487,Alex,Yangon,Normal,Female,Electronic accessories,46.61,2,4.661,97.881,26-02-2019,12:28:00,Credit card,93.22,4.761904762,4.661,6.6,102.542,2,February,Tuesday
605-83-1050,Cairo,Mandalay,Normal,Male,Fashion accessories,27.18,2,2.718,57.078,15-03-2019,16:26:00,Ewallet,54.36,4.761904762,2.718,4.3,59.796,3,March,Friday
443-60-9639,Giza,Naypyitaw,Member,Female,Home and lifestyle,60.87,1,3.0435,63.9135,24-01-2019,13:24:00,Cash,60.87,4.761904762,3.0435,5.5,66.957,1,January,Thursday
864-24-7918,Alex,Yangon,Member,Female,Sports and travel,24.49,10,12.245,257.145,22-02-2019,15:15:00,Cash,244.9,4.761904762,12.245,8.1,269.39,2,February,Friday
359-94-5395,Cairo,Mandalay,Normal,Male,Health and beauty,92.78,1,4.639,97.419,15-03-2019,10:50:00,Credit card,92.78,4.761904762,4.639,9.8,102.058,3,March,Friday
401-09-4232,Giza,Naypyitaw,Member,Male,Home and lifestyle,86.69,5,21.6725,455.1225,11-02-2019,18:38:00,Ewallet,433.45,4.761904762,21.6725,9.4,476.795,2,February,Monday
751-15-6198,Cairo,Mandalay,Normal,Male,Sports and travel,23.01,6,6.903,144.963,12-01-2019,16:45:00,Ewallet,138.06,4.761904762,6.903,7.9,151.866,1,January,Saturday
324-41-6833,Giza,Naypyitaw,Member,Female,Electronic accessories,30.2,8,12.08,253.68,03-03-2019,19:30:00,Ewallet,241.6,4.761904762,12.08,5.1,265.76,3,March,Sunday
474-33-8305,Giza,Naypyitaw,Member,Male,Fashion accessories,67.39,7,23.5865,495.3165,23-03-2019,13:23:00,Ewallet,471.73,4.761904762,23.5865,6.9,518.903,3,March,Saturday
759-29-9521,Alex,Yangon,Member,Female,Fashion accessories,48.96,9,22.032,462.672,04-03-2019,11:27:00,Cash,440.64,4.761904762,22.032,8,484.704,3,March,Monday
831-81-6575,Cairo,Mandalay,Member,Female,Electronic accessories,75.59,9,34.0155,714.3255,23-02-2019,11:12:00,Cash,680.31,4.761904762,34.0155,8,748.341,2,February,Saturday
220-68-6701,Alex,Yangon,Normal,Female,Home and lifestyle,77.47,4,15.494,325.374,17-03-2019,16:36:00,Cash,309.88,4.761904762,15.494,4.2,340.868,3,March,Sunday
618-34-8551,Alex,Yangon,Normal,Female,Sports and travel,93.18,2,9.318,195.678,16-01-2019,18:41:00,Credit card,186.36,4.761904762,9.318,8.5,204.996,1,January,Wednesday
257-60-7754,Alex,Yangon,Normal,Female,Electronic accessories,50.23,4,10.046,210.966,08-01-2019,17:12:00,Cash,200.92,4.761904762,10.046,9,221.012,1,January,Tuesday
559-61-5987,Cairo,Mandalay,Normal,Female,Health and beauty,17.75,1,0.8875,18.6375,14-01-2019,10:38:00,Cash,17.75,4.761904762,0.8875,8.6,19.525,1,January,Monday
189-55-2313,Giza,Naypyitaw,Normal,Female,Fashion accessories,62.18,10,31.09,652.89,31-01-2019,10:33:00,Ewallet,621.8,4.761904762,31.09,6,683.98,1,January,Thursday
565-91-4567,Cairo,Mandalay,Normal,Male,Health and beauty,10.75,8,4.3,90.3,15-03-2019,14:38:00,Ewallet,86,4.761904762,4.3,6.2,94.6,3,March,Friday
380-60-5336,Alex,Yangon,Normal,Female,Electronic accessories,40.26,10,20.13,422.73,24-02-2019,18:06:00,Credit card,402.6,4.761904762,20.13,5,442.86,2,February,Sunday
815-04-6282,Giza,Naypyitaw,Member,Female,Sports and travel,64.97,5,16.2425,341.0925,08-02-2019,12:52:00,Credit card,324.85,4.761904762,16.2425,6.5,357.335,2,February,Friday
674-56-6360,Alex,Yangon,Normal,Male,Electronic accessories,95.15,1,4.7575,99.9075,22-03-2019,14:00:00,Cash,95.15,4.761904762,4.7575,6,104.665,3,March,Friday
778-34-2523,Alex,Yangon,Member,Female,Electronic accessories,48.62,8,19.448,408.408,24-01-2019,10:57:00,Cash,388.96,4.761904762,19.448,5,427.856,1,January,Thursday
499-27-7781,Cairo,Mandalay,Normal,Female,Food and beverages,53.21,8,21.284,446.964,14-03-2019,16:45:00,Ewallet,425.68,4.761904762,21.284,5,468.248,3,March,Thursday
477-59-2456,Giza,Naypyitaw,Normal,Female,Fashion accessories,45.44,7,15.904,333.984,23-01-2019,11:15:00,Cash,318.08,4.761904762,15.904,9.2,349.888,1,January,Wednesday
832-51-6761,Alex,Yangon,Normal,Male,Food and beverages,33.88,8,13.552,284.592,19-01-2019,20:29:00,Ewallet,271.04,4.761904762,13.552,9.6,298.144,1,January,Saturday
869-11-3082,Cairo,Mandalay,Member,Male,Health and beauty,96.16,4,19.232,403.872,27-01-2019,20:03:00,Credit card,384.64,4.761904762,19.232,8.4,423.104,1,January,Sunday
190-59-3964,Cairo,Mandalay,Member,Male,Food and beverages,47.16,5,11.79,247.59,03-02-2019,14:35:00,Credit card,235.8,4.761904762,11.79,6,259.38,2,February,Sunday
366-43-6862,Cairo,Mandalay,Normal,Male,Electronic accessories,52.89,4,10.578,222.138,25-03-2019,16:32:00,Ewallet,211.56,4.761904762,10.578,6.7,232.716,3,March,Monday
186-43-8965,Alex,Yangon,Member,Female,Home and lifestyle,47.68,2,4.768,100.128,24-02-2019,10:10:00,Credit card,95.36,4.761904762,4.768,4.1,104.896,2,February,Sunday
784-21-9238,Giza,Naypyitaw,Member,Male,Sports and travel,10.17,1,0.5085,10.6785,07-02-2019,14:15:00,Cash,10.17,4.761904762,0.5085,5.9,11.187,2,February,Thursday
276-75-6884,Alex,Yangon,Normal,Female,Health and beauty,68.71,3,10.3065,216.4365,04-03-2019,10:05:00,Cash,206.13,4.761904762,10.3065,8.7,226.743,3,March,Monday
109-86-4363,Cairo,Mandalay,Member,Female,Sports and travel,60.08,7,21.028,441.588,14-02-2019,11:36:00,Credit card,420.56,4.761904762,21.028,4.5,462.616,2,February,Thursday
569-76-2760,Alex,Yangon,Member,Female,Sports and travel,22.01,4,4.402,92.442,29-01-2019,18:15:00,Credit card,88.04,4.761904762,4.402,6.6,96.844,1,January,Tuesday
222-42-0244,Cairo,Mandalay,Member,Female,Health and beauty,72.11,9,32.4495,681.4395,28-01-2019,13:53:00,Credit card,648.99,4.761904762,32.4495,7.7,713.889,1,January,Monday
760-53-9233,Alex,Yangon,Member,Male,Fashion accessories,41.28,3,6.192,130.032,26-03-2019,18:37:00,Credit card,123.84,4.761904762,6.192,8.5,136.224,3,March,Tuesday
538-22-0304,Giza,Naypyitaw,Normal,Male,Electronic accessories,64.95,10,32.475,681.975,24-03-2019,18:27:00,Cash,649.5,4.761904762,32.475,5.2,714.45,3,March,Sunday
416-17-9926,Alex,Yangon,Member,Female,Electronic accessories,74.22,10,37.11,779.31,01-01-2019,14:42:00,Credit card,742.2,4.761904762,37.11,4.3,816.42,1,January,Tuesday
237-44-6163,Alex,Yangon,Normal,Male,Electronic accessories,10.56,8,4.224,88.704,24-01-2019,17:43:00,Cash,84.48,4.761904762,4.224,7.6,92.928,1,January,Thursday
636-17-0325,Cairo,Mandalay,Normal,Male,Health and beauty,62.57,4,12.514,262.794,25-02-2019,18:37:00,Cash,250.28,4.761904762,12.514,9.5,275.308,2,February,Monday
343-75-9322,Cairo,Mandalay,Member,Female,Sports and travel,11.85,8,4.74,99.54,09-01-2019,16:34:00,Cash,94.8,4.761904762,4.74,4.1,104.28,1,January,Wednesday
528-14-9470,Alex,Yangon,Member,Male,Health and beauty,91.3,1,4.565,95.865,14-02-2019,14:42:00,Ewallet,91.3,4.761904762,4.565,9.2,100.43,2,February,Thursday
427-45-9297,Cairo,Mandalay,Member,Female,Home and lifestyle,40.73,7,14.2555,299.3655,12-03-2019,11:01:00,Ewallet,285.11,4.761904762,14.2555,5.4,313.621,3,March,Tuesday
807-34-3742,Alex,Yangon,Normal,Male,Fashion accessories,52.38,1,2.619,54.999,26-03-2019,19:44:00,Cash,52.38,4.761904762,2.619,5.8,57.618,3,March,Tuesday
288-62-1085,Alex,Yangon,Member,Male,Fashion accessories,38.54,5,9.635,202.335,09-01-2019,13:34:00,Ewallet,192.7,4.761904762,9.635,5.6,211.97,1,January,Wednesday
670-71-7306,Cairo,Mandalay,Normal,Male,Sports and travel,44.63,6,13.389,281.169,02-01-2019,20:08:00,Credit card,267.78,4.761904762,13.389,5.1,294.558,1,January,Wednesday
660-29-7083,Giza,Naypyitaw,Normal,Male,Electronic accessories,55.87,10,27.935,586.635,15-01-2019,15:01:00,Cash,558.7,4.761904762,27.935,5.8,614.57,1,January,Tuesday
271-77-8740,Giza,Naypyitaw,Member,Female,Sports and travel,29.22,6,8.766,184.086,01-01-2019,11:40:00,Ewallet,175.32,4.761904762,8.766,5,192.852,1,January,Tuesday
497-36-0989,Alex,Yangon,Normal,Male,Fashion accessories,51.94,3,7.791,163.611,15-02-2019,15:21:00,Cash,155.82,4.761904762,7.791,7.9,171.402,2,February,Friday
291-59-1384,Cairo,Mandalay,Normal,Male,Electronic accessories,60.3,1,3.015,63.315,28-02-2019,17:38:00,Cash,60.3,4.761904762,3.015,6,66.33,2,February,Thursday
860-73-6466,Alex,Yangon,Member,Female,Sports and travel,39.47,2,3.947,82.887,02-03-2019,16:16:00,Credit card,78.94,4.761904762,3.947,5,86.834,3,March,Saturday
549-23-9016,Giza,Naypyitaw,Member,Female,Food and beverages,14.87,2,1.487,31.227,13-02-2019,18:15:00,Credit card,29.74,4.761904762,1.487,8.9,32.714,2,February,Wednesday
896-34-0956,Alex,Yangon,Normal,Male,Fashion accessories,21.32,1,1.066,22.386,26-01-2019,12:43:00,Cash,21.32,4.761904762,1.066,5.9,23.452,1,January,Saturday
804-38-3935,Alex,Yangon,Member,Male,Electronic accessories,93.78,3,14.067,295.407,30-01-2019,11:32:00,Credit card,281.34,4.761904762,14.067,5.9,309.474,1,January,Wednesday
585-90-0249,Alex,Yangon,Member,Male,Electronic accessories,73.26,1,3.663,76.923,27-01-2019,18:08:00,Ewallet,73.26,4.761904762,3.663,9.7,80.586,1,January,Sunday
862-29-5914,Giza,Naypyitaw,Normal,Female,Sports and travel,22.38,1,1.119,23.499,30-01-2019,17:08:00,Credit card,22.38,4.761904762,1.119,8.6,24.618,1,January,Wednesday
845-94-6841,Giza,Naypyitaw,Member,Female,Food and beverages,72.88,9,32.796,688.716,08-01-2019,19:38:00,Cash,655.92,4.761904762,32.796,4,721.512,1,January,Tuesday
125-45-2293,Alex,Yangon,Normal,Female,Fashion accessories,99.1,6,29.73,624.33,19-01-2019,13:11:00,Cash,594.6,4.761904762,29.73,4.2,654.06,1,January,Saturday
843-73-4724,Alex,Yangon,Normal,Male,Fashion accessories,74.1,1,3.705,77.805,25-01-2019,11:05:00,Cash,74.1,4.761904762,3.705,9.2,81.51,1,January,Friday
409-33-9708,Alex,Yangon,Normal,Female,Fashion accessories,98.48,2,9.848,206.808,19-02-2019,10:12:00,Ewallet,196.96,4.761904762,9.848,9.2,216.656,2,February,Tuesday
658-66-3967,Giza,Naypyitaw,Normal,Male,Health and beauty,53.19,7,18.6165,390.9465,14-01-2019,15:42:00,Ewallet,372.33,4.761904762,18.6165,5,409.563,1,January,Monday
866-70-2814,Cairo,Mandalay,Normal,Female,Electronic accessories,52.79,10,26.395,554.295,25-02-2019,11:58:00,Ewallet,527.9,4.761904762,26.395,10,580.69,2,February,Monday
160-22-2687,Alex,Yangon,Member,Female,Health and beauty,95.95,5,23.9875,503.7375,23-01-2019,14:21:00,Ewallet,479.75,4.761904762,23.9875,8.8,527.725,1,January,Wednesday
895-03-6665,Cairo,Mandalay,Normal,Female,Fashion accessories,36.51,9,16.4295,345.0195,16-02-2019,10:52:00,Cash,328.59,4.761904762,16.4295,4.2,361.449,2,February,Saturday
770-42-8960,Cairo,Mandalay,Normal,Male,Food and beverages,21.12,8,8.448,177.408,01-01-2019,19:31:00,Cash,168.96,4.761904762,8.448,6.3,185.856,1,January,Tuesday
748-45-2862,Alex,Yangon,Member,Female,Home and lifestyle,28.31,4,5.662,118.902,07-03-2019,18:35:00,Cash,113.24,4.761904762,5.662,8.2,124.564,3,March,Thursday
234-36-2483,Cairo,Mandalay,Normal,Male,Health and beauty,57.59,6,17.277,362.817,15-02-2019,13:51:00,Cash,345.54,4.761904762,17.277,5.1,380.094,2,February,Friday
316-66-3011,Alex,Yangon,Member,Female,Food and beverages,47.63,9,21.4335,450.1035,23-01-2019,12:35:00,Cash,428.67,4.761904762,21.4335,5,471.537,1,January,Wednesday
848-95-6252,Giza,Naypyitaw,Member,Female,Home and lifestyle,86.27,1,4.3135,90.5835,20-02-2019,13:24:00,Ewallet,86.27,4.761904762,4.3135,7,94.897,2,February,Wednesday
840-76-5966,Alex,Yangon,Member,Male,Sports and travel,12.76,2,1.276,26.796,08-01-2019,18:06:00,Ewallet,25.52,4.761904762,1.276,7.8,28.072,1,January,Tuesday
152-03-4217,Cairo,Mandalay,Normal,Female,Home and lifestyle,11.28,9,5.076,106.596,17-03-2019,11:55:00,Credit card,101.52,4.761904762,5.076,4.3,111.672,3,March,Sunday
533-66-5566,Cairo,Mandalay,Normal,Female,Home and lifestyle,51.07,7,17.8745,375.3645,12-01-2019,11:42:00,Cash,357.49,4.761904762,17.8745,7,393.239,1,January,Saturday
124-31-1458,Alex,Yangon,Member,Female,Electronic accessories,79.59,3,11.9385,250.7085,08-01-2019,14:30:00,Cash,238.77,4.761904762,11.9385,6.6,262.647,1,January,Tuesday
176-78-1170,Giza,Naypyitaw,Member,Male,Health and beauty,33.81,3,5.0715,106.5015,26-01-2019,15:11:00,Ewallet,101.43,4.761904762,5.0715,7.3,111.573,1,January,Saturday
361-59-0574,Cairo,Mandalay,Member,Male,Sports and travel,90.53,8,36.212,760.452,15-03-2019,14:48:00,Credit card,724.24,4.761904762,36.212,6.5,796.664,3,March,Friday
101-81-4070,Giza,Naypyitaw,Member,Female,Health and beauty,62.82,2,6.282,131.922,17-01-2019,12:36:00,Ewallet,125.64,4.761904762,6.282,4.9,138.204,1,January,Thursday
631-34-1880,Giza,Naypyitaw,Member,Male,Food and beverages,24.31,3,3.6465,76.5765,08-01-2019,19:09:00,Credit card,72.93,4.761904762,3.6465,4.3,80.223,1,January,Tuesday
852-82-2749,Alex,Yangon,Normal,Male,Sports and travel,64.59,4,12.918,271.278,06-01-2019,13:35:00,Ewallet,258.36,4.761904762,12.918,9.3,284.196,1,January,Sunday
873-14-6353,Alex,Yangon,Member,Male,Food and beverages,24.82,7,8.687,182.427,16-02-2019,10:33:00,Credit card,173.74,4.761904762,8.687,7.1,191.114,2,February,Saturday
584-66-4073,Giza,Naypyitaw,Normal,Male,Fashion accessories,56.5,1,2.825,59.325,13-03-2019,15:45:00,Ewallet,56.5,4.761904762,2.825,9.6,62.15,3,March,Wednesday
544-55-9589,Cairo,Mandalay,Member,Female,Electronic accessories,21.43,10,10.715,225.015,28-01-2019,11:51:00,Cash,214.3,4.761904762,10.715,6.2,235.73,1,January,Monday
